time,latitude,longitude,depth,mag,id,place
1935-12-15T07:07:53.000Z,-10.345,161.443,35,7.6,iscgem904697,Solomon Islands
1935-12-14T22:05:26.000Z,14.712,-92.38,35,7.3,iscgemsup904696,"Chiapas, Mexico"
1935-10-18T00:12:00.000Z,40.235,144.011,15,7.1,iscgem904591,"off the east coast of Honshu, Japan"
1935-10-12T16:45:24.000Z,40.199,143.304,15,7,iscgem904577,"off the east coast of Honshu, Japan"
1935-09-20T05:23:11.000Z,-3.776,142.64,35,7,iscgem904529,"near the north coast of New Guinea, Papua New Guinea"
1935-09-20T01:46:43.000Z,-3.824,141.416,30,7.8,iscgem904528,"New Guinea, Papua New Guinea"
1935-09-11T14:04:04.000Z,43.384,146.613,35,7.2,iscgem904513,Kuril Islands
1935-09-04T01:37:44.000Z,22.324,121.299,15,7,iscgem904497,Taiwan region
1935-08-17T01:44:37.000Z,-22.292,171.513,20,7.2,iscgem904464,southeast of the Loyalty Islands
1935-08-03T01:10:06.000Z,4.401,96.403,25,7.2,iscgem904448,"northern Sumatra, Indonesia"
1935-05-30T21:32:57.000Z,28.941,66.477,25,7.5,iscgem904311,Pakistan
1935-04-20T22:02:01.000Z,24.294,120.675,15,7,iscgem904224,Taiwan
1934-12-15T01:57:42.000Z,31.25,89.162,15,7.2,iscgem905307,western Xizang
1934-11-30T02:05:16.000Z,18.499,-105.276,15,7.1,iscgem905294,"offshore Jalisco, Mexico"
1934-07-21T06:18:22.000Z,-11.129,165.89,15,7.3,iscgem905065,Santa Cruz Islands
1934-07-18T19:40:19.000Z,-11.936,166.977,10,7.7,iscgem905046,Santa Cruz Islands
1934-07-18T01:36:31.000Z,7.903,-82.492,30,7.5,iscgem905037,south of Panama
1934-04-15T22:15:22.000Z,7.681,126.676,35,7.1,iscgem904890,"Mindanao, Philippines"
1934-03-24T12:04:33.000Z,-10.108,160.827,15,7,iscgem904858,Solomon Islands
1934-03-05T11:46:22.000Z,-40.497,175.171,35,7.2,iscgem904826,North Island of New Zealand
1934-02-28T14:21:49.000Z,-5.444,150.706,15,7.1,iscgem904819,"New Britain region, Papua New Guinea"
1934-02-24T06:23:48.000Z,23.064,143.971,35,7.5,iscgem904813,"Volcano Islands, Japan region"
1934-02-14T03:59:39.000Z,17.463,119.199,15,7.5,iscgem904793,Philippine Islands region
1934-01-15T08:43:25.000Z,26.885,86.589,15,8,iscgem904745,Nepal-India border region
1933-11-20T23:21:35.000Z,73.122,-70.014,15,7.7,iscgem905919,Baffin Bay
1933-08-28T22:19:48.000Z,-60.041,-26.838,35,7.5,iscgem905786,South Sandwich Islands region
1933-08-25T07:50:33.000Z,32.012,103.676,15,7.3,iscgem905779,"western Sichuan, China"
1933-06-24T21:54:49.000Z,-5.226,104.596,20,7.6,iscgem905657,"southern Sumatra, Indonesia"
1933-06-18T21:37:36.000Z,38.083,142.484,30,7.2,iscgem905646,"near the east coast of Honshu, Japan"
1933-03-02T17:31:00.000Z,39.209,144.59,15,8.4,official19330302173100_30,"off the east coast of Honshu, Japan"
1933-02-23T08:09:19.000Z,-20.5,-70.157,35,7.2,iscgem905405,"Tarapaca, Chile"
1933-01-21T19:21:13.000Z,-33.921,57.698,10,7.1,iscgem905360,Southwest Indian Ridge
1932-12-25T02:04:30.000Z,39.496,96.616,15,7.9,iscgem906530,"Gansu, China"
1932-12-04T08:11:17.000Z,2.451,121.005,15,7.2,iscgem906486,Celebes Sea
1932-06-22T12:59:31.000Z,19.373,-104.224,25,7.7,iscgem906247,"Jalisco, Mexico"
1932-06-18T10:12:11.000Z,19.419,-103.907,15,7.8,iscgem906234,"Colima, Mexico"
1932-06-03T10:36:56.000Z,19.786,-103.784,15,8.1,iscgem906183,"Jalisco, Mexico"
1932-05-26T16:09:48.000Z,-25.447,178.854,570,7.6,iscgem906166,south of the Fiji Islands
1932-05-21T10:10:04.000Z,13.175,-88.07,15,7.1,iscgem906153,El Salvador
1932-05-14T13:11:04.000Z,0.493,125.805,15,7.7,iscgem906146,Molucca Sea
1932-01-29T13:41:16.000Z,-6.647,154.255,15,7.2,iscgem905994,"Bougainville region, Papua New Guinea"
1931-11-02T10:03:04.000Z,31.899,132.009,35,7.5,iscgem907108,"southeast of Shikoku, Japan"
1931-10-10T00:19:57.000Z,-9.732,161.211,15,7.7,iscgem907065,Solomon Islands
1931-10-03T22:47:46.000Z,-10.931,161.414,15,7,iscgem907057,Solomon Islands
1931-10-03T21:18:17.000Z,-12.131,161.333,15,7,iscgem907055,Solomon Islands
1931-10-03T19:13:22.000Z,-11.117,161.11,15,7.9,iscgem907054,Solomon Islands
1931-09-25T05:59:52.000Z,-5.433,102.279,35,7.4,iscgem907033,"southern Sumatra, Indonesia"
1931-08-27T15:27:21.000Z,29.784,67.365,10,7.2,iscgemsup906971,Pakistan
1931-08-18T14:21:05.000Z,47.264,89.859,10,7.1,iscgem906951,"northern Xinjiang, China"
1931-08-10T21:18:45.000Z,46.817,89.915,10,7.9,iscgem906933,"northern Xinjiang, China"
1931-08-07T02:11:44.000Z,-3.417,142.077,35,7,iscgem906921,"near the north coast of New Guinea, Papua New Guinea"
1931-05-20T02:22:52.000Z,37.795,-16.168,10,7.1,iscgem906785,Azores-Cape St. Vincent Ridge
1931-03-18T08:02:25.000Z,-33.778,-71.478,35,7.2,iscgem906680,"Valparaiso, Chile"
1931-03-09T03:49:00.000Z,40.572,142.398,35,7.8,iscgem906664,"near the east coast of Honshu, Japan"
1931-02-13T01:27:27.000Z,-39.482,176.216,45,7.3,iscgem906628,North Island of New Zealand
1931-02-10T06:34:34.000Z,-5.412,102.557,35,7,iscgem906621,"southern Sumatra, Indonesia"
1931-02-02T22:46:52.000Z,-39.659,176.42,35,7.4,iscgem906607,North Island of New Zealand
1931-01-28T21:24:12.000Z,10.888,144.357,15,7.2,iscgem906597,south of the Mariana Islands
1931-01-27T20:09:19.000Z,25.851,96.79,15,7.6,iscgem906595,Myanmar
1931-01-15T01:50:48.000Z,16.037,-96.583,35,7.6,iscgem906564,"Oaxaca, Mexico"
1930-12-03T18:51:47.000Z,18.233,96.298,10,7.4,iscgem907777,Myanmar
1930-11-10T13:35:26.000Z,36.417,141.4,30,7.7,iscgemsup907731,"near the east coast of Honshu, Japan"
1930-11-09T19:08:39.000Z,-0.412,132.454,25,7,iscgem907729,"near the north coast of Papua, Indonesia"
1930-10-24T20:15:10.000Z,18.426,146.661,25,7.2,iscgem907664,"Pagan region, Northern Mariana Islands"
1930-07-02T21:03:43.000Z,25.929,90.177,15,7.1,iscgem907472,"Meghalaya, India region"
1930-06-11T00:49:48.000Z,-6.231,148.854,35,7,iscgem907442,"New Britain region, Papua New Guinea"
1930-05-06T22:34:26.000Z,38.087,44.781,15,7.1,iscgem907354,Turkey-Iran border region
1930-05-05T13:46:01.000Z,17.86,96.43,35,7.5,iscgem907352,Myanmar
1930-03-26T07:12:08.000Z,-7.738,125.808,10,7,iscgem907286,"Kepulauan Barat Daya, Indonesia"
1929-12-17T10:58:42.000Z,53.559,171.972,20,7.8,iscgem908419,"Near Islands, Aleutian Islands, Alaska"
1929-11-18T20:32:00.000Z,44.421,-56.016,10,7.2,iscgem908394,North Atlantic Ocean
1929-11-17T03:43:18.000Z,6.484,126.301,35,7,iscgem908392,"Mindanao, Philippines"
1929-11-15T18:50:28.000Z,7.542,142.734,10,7.1,iscgem908389,"State of Yap, Federated States of Micronesia"
1929-07-07T21:23:17.000Z,51.474,-177.771,35,7.3,iscgem908198,"Andreanof Islands, Aleutian Islands, Alaska"
1929-07-05T14:19:09.000Z,51.473,-178.152,35,7,iscgem908189,"Andreanof Islands, Aleutian Islands, Alaska"
1929-06-27T12:47:13.000Z,-55.342,-29.434,15,8.1,iscgem908171,South Sandwich Islands region
1929-06-16T22:47:30.000Z,-41.982,172.397,20,7.3,iscgem908150,South Island of New Zealand
1929-06-13T09:24:44.000Z,8.097,125.948,35,7.2,iscgem908140,"Mindanao, Philippines"
1929-05-26T22:40:08.000Z,51,-130.713,15,7.3,iscgem908101,"Haida Gwaii Region, Canada"
1929-05-01T15:37:36.000Z,38.117,57.736,10,7.2,iscgem908052,Turkmenistan
1929-03-09T10:50:30.000Z,-42.968,172.03,20,7,iscgem907935,South Island of New Zealand
1929-03-07T01:34:42.000Z,50.852,-169.753,15,7.8,iscgem907930,south of the Aleutian Islands
1929-02-22T20:41:51.000Z,10.684,-41.984,10,7.1,iscgem907911,northern Mid-Atlantic Ridge
1929-02-02T00:00:25.000Z,-1.179,-22.284,10,7.1,iscgem907884,central Mid-Atlantic Ridge
1928-12-19T11:37:18.000Z,6.753,124.178,25,7.4,iscgemsup909023,"Mindanao, Philippines"
1928-12-07T09:14:07.000Z,-4.191,133.836,15,7,iscgem908999,"near the south coast of Papua, Indonesia"
1928-12-02T04:20:25.000Z,-35.685,-72.812,30,7,iscgem908989,"offshore Maule, Chile"
1928-12-01T04:06:17.000Z,-35.155,-72.105,35,7.7,iscgem908986,"Maule, Chile"
1928-10-09T03:01:13.000Z,16.19,-97.502,25,7.5,iscgem908920,"Oaxaca, Mexico"
1928-08-04T18:26:19.000Z,16.004,-98.209,20,7.2,iscgem908823,"offshore Oaxaca, Mexico"
1928-06-29T22:49:43.000Z,-15.651,170.959,15,7.1,iscgem908762,Vanuatu region
1928-06-17T03:19:34.000Z,16.182,-96.585,20,7.9,iscgem908744,"Oaxaca, Mexico"
1928-05-27T09:50:29.000Z,39.916,142.819,35,7.2,iscgem908698,"near the east coast of Honshu, Japan"
1928-04-18T19:22:56.000Z,42.356,25.109,15,7.1,iscgem908608,Bulgaria
1928-04-14T09:00:00.000Z,42.329,25.717,10,7.1,iscgem908596,Bulgaria
1928-03-29T05:06:05.000Z,31.748,137.858,405,7,iscgem908573,"Izu Islands, Japan region"
1928-03-22T04:17:05.000Z,16.142,-96.107,15,7.6,iscgem908552,"Oaxaca, Mexico"
1928-03-16T05:01:06.000Z,-22.455,170.236,10,7.6,iscgemsup908538,southeast of the Loyalty Islands
1928-03-09T18:05:29.000Z,-2.649,88.436,15,7.7,iscgem908528,South Indian Ocean
1928-01-06T19:31:59.000Z,0.34,35.86,15,7,iscgem908452,Kenya
1927-12-28T18:20:33.000Z,55.245,160.05,15,7.2,iscgem16960058,"Kamchatka Peninsula, Russia"
1927-11-21T23:12:32.000Z,-44.816,-72.926,15,7.2,iscgem909648,"Aisen, Chile"
1927-10-24T15:59:55.000Z,57.776,-136.67,10,7.3,iscgem909582,Southeastern Alaska
1927-08-10T11:36:12.000Z,-0.56,131.764,15,7.1,iscgem909442,"near the north coast of Papua, Indonesia"
1927-08-05T21:12:58.000Z,37.631,142.217,35,7,iscgem909429,"off the east coast of Honshu, Japan"
1927-06-03T07:12:07.000Z,-6.766,130.363,35,7.5,iscgem909316,Banda Sea
1927-05-22T22:32:49.000Z,37.645,102.489,15,7.7,iscgem909273,"Gansu-Qinghai border region, China"
1927-03-07T09:27:42.000Z,35.632,135.013,10,7,iscgem909128,"western Honshu, Japan"
1927-03-03T01:05:10.000Z,-6.718,122.094,15,7.1,iscgem909124,Flores Sea
1927-02-16T01:35:26.000Z,46.545,153.553,15,7,iscgem909092,Kuril Islands
1927-01-24T01:05:47.000Z,-18.313,167.64,30,7.1,iscgem909067,Vanuatu
1926-11-05T07:55:27.000Z,12.598,-86.875,15,7,iscgem910221,Nicaragua
1926-10-26T03:44:45.000Z,-2.834,139.283,35,7.6,iscgem910191,"near the north coast of Papua, Indonesia"
1926-10-13T19:08:18.000Z,51.49,-175.288,40,7,iscgem910162,"Andreanof Islands, Aleutian Islands, Alaska"
1926-10-03T19:38:05.000Z,-50.182,159.597,10,7.4,iscgem910139,north of Macquarie Island
1926-09-16T17:59:12.000Z,-9.504,159.451,15,7.1,iscgem910107,Solomon Islands
1926-09-10T10:34:27.000Z,-9.156,110.617,35,7.1,iscgem910100,"south of Java, Indonesia"
1926-09-02T01:21:51.000Z,-34.455,57.906,10,7,iscgem910080,South Indian Ocean
1926-08-25T05:44:46.000Z,-23.145,172.139,20,7,iscgem910072,southeast of the Loyalty Islands
1926-04-12T08:32:32.000Z,-10.349,161.634,15,7.3,iscgem909810,Solomon Islands
1926-03-27T10:48:39.000Z,-8.943,157.446,15,7,iscgem909794,Solomon Islands
1926-03-21T14:19:09.000Z,-60.879,-23.662,10,7,iscgem909780,South Sandwich Islands region
1926-02-08T15:18:02.000Z,12.299,-88.666,20,7.2,iscgem909737,offshore El Salvador
1926-01-25T00:36:25.000Z,-10,159.248,15,7.6,iscgem909720,Solomon Islands
1925-11-16T11:55:01.000Z,18.496,-106.846,15,7,iscgem910739,"off the coast of Jalisco, Mexico"
1925-11-13T12:14:51.000Z,12.653,124.767,20,7.2,iscgem910734,"Samar, Philippines"
1925-11-10T13:50:37.000Z,-0.652,130.62,15,7.3,iscgem910733,"Papua region, Indonesia"
1925-10-13T17:40:38.000Z,10.794,-42.266,10,7.2,iscgem910710,northern Mid-Atlantic Ridge
1925-08-19T12:07:32.000Z,55.35,167.086,15,7,iscgem910653,"Komandorskiye Ostrova, Russia region"
1925-06-09T13:40:23.000Z,-4.015,143.467,25,7,iscgem910532,"New Guinea, Papua New Guinea"
1925-06-03T04:33:54.000Z,1.292,126.01,15,7,iscgem910524,Molucca Sea
1925-05-03T17:21:47.000Z,1.19,126.304,15,7.1,iscgem910473,Molucca Sea
1925-04-16T19:52:41.000Z,21.788,121.1,15,7,iscgem910450,Taiwan region
1925-04-11T10:42:06.000Z,-34.646,58.358,10,7.1,iscgem910440,South Indian Ocean
1925-03-22T08:41:58.000Z,-18.7,168.574,35,7.2,iscgem910423,Vanuatu
1925-01-18T12:05:56.000Z,47.803,153.607,35,7.2,iscgem910330,Kuril Islands
1924-08-30T03:04:59.000Z,8.963,126.893,15,7.1,iscgem911077,"Mindanao, Philippines"
1924-08-14T18:02:41.000Z,36.135,141.387,15,7,iscgem911061,"near the east coast of Honshu, Japan"
1924-07-24T04:55:19.000Z,-49.522,158.911,15,7.1,iscgem911040,north of Macquarie Island
1924-07-11T19:44:46.000Z,37.064,83.453,10,7.2,iscgemsup911023,"southern Xinjiang, China"
1924-07-03T04:40:12.000Z,36.983,84.164,10,7,iscgem911007,"southern Xinjiang, China"
1924-06-26T01:37:33.000Z,-56.198,158.563,10,7.5,iscgem910998,Macquarie Island region
1924-05-04T16:51:50.000Z,-21.246,-178.755,535,7.1,iscgem910936,Fiji region
1924-04-14T16:20:36.000Z,6.722,126.038,15,8,iscgem910911,"Mindanao, Philippines"
1924-03-04T10:07:53.000Z,9.791,-83.915,15,7.1,iscgem910853,Costa Rica
1923-11-04T00:04:35.000Z,-4.619,153.001,35,7,iscgem911715,"New Ireland region, Papua New Guinea"
1923-10-07T03:29:38.000Z,-1.231,129.55,15,7.4,iscgem911676,"Papua region, Indonesia"
1923-09-02T02:46:41.000Z,35.007,139.926,15,7.8,iscgem911591,"near the south coast of Honshu, Japan"
1923-09-01T02:58:35.000Z,35.413,139.298,15,8.1,iscgem911526,"near the south coast of Honshu, Japan"
1923-07-13T11:13:41.000Z,30.967,131.082,35,7,iscgemsup911446,"Kyushu, Japan"
1923-06-22T06:44:40.000Z,22.845,98.711,25,7.2,iscgem911420,Myanmar
1923-05-04T16:26:48.000Z,55.828,-156.832,25,7,iscgem911354,south of Alaska
1923-03-24T12:40:17.000Z,31.295,100.75,15,7,iscgem911322,"western Sichuan, China"
1923-03-02T16:48:34.000Z,7.619,124.857,15,7,iscgem911301,"Mindanao, Philippines"
1923-02-24T07:34:44.000Z,55.388,163.265,15,7.3,iscgem911296,"off the east coast of the Kamchatka Peninsula, Russia"
1923-02-03T16:01:50.000Z,54.486,160.472,15,8.4,official19230203160150_30,"near the east coast of the Kamchatka Peninsula, Russia"
1923-02-02T05:07:48.000Z,53.633,160.692,35,7.2,iscgem911270,"near the east coast of the Kamchatka Peninsula, Russia"
1922-11-11T04:32:51.000Z,-28.293,-69.852,70,8.5,official19221111043251_30,"Atacama, Chile"
1922-11-07T23:00:17.000Z,-28.365,-71.96,25,7,iscgem912057,"offshore Atacama, Chile"
1922-10-14T23:46:52.000Z,24.613,121.325,15,7,iscgem912041,Taiwan
1922-09-01T19:16:07.000Z,24.33,121.842,20,7.1,iscgem911999,Taiwan
1922-05-09T13:50:30.000Z,-9.272,118.683,35,7,iscgem911893,"Sumbawa region, Indonesia"
1922-01-31T13:17:31.000Z,41.115,-125.54,15,7.3,iscgem911811,off the coast of Northern California
1922-01-17T03:50:28.000Z,-3.025,-71.398,475,7.9,iscgem911801,northern Peru
1921-12-18T15:29:28.000Z,-3.827,-71.322,540,7.3,iscgem912389,northern Peru
1921-11-15T20:36:43.000Z,36.202,70.711,240,7.8,iscgem912367,"Hindu Kush region, Afghanistan"
1921-11-11T18:36:20.000Z,7.563,127.339,15,7.4,iscgem912362,Philippine Islands region
1921-10-15T04:58:19.000Z,-12.745,166.868,35,7.1,iscgem912341,Santa Cruz Islands
1921-09-11T04:01:44.000Z,-10.08,110.623,15,7.6,iscgem912309,"south of Java, Indonesia"
1921-04-02T09:36:53.000Z,23.801,124.829,15,7,iscgem912199,"southwestern Ryukyu Islands, Japan"
1921-03-28T07:49:30.000Z,13.635,-87.09,15,7.3,iscgem912192,Honduras
1921-02-27T18:23:37.000Z,-18.887,-173.042,15,7.4,iscgem912172,Tonga
1921-02-04T08:22:41.000Z,15.681,-90.805,15,7,iscgem912158,Guatemala
1920-12-16T12:05:55.000Z,36.888,105.606,15,8.3,iscgem912687,"Gansu-Ningxia border region, China"
1920-12-10T04:26:07.000Z,-37.723,-70.256,15,7.3,iscgem912683,"Neuquen, Argentina"
1920-09-20T14:39:03.000Z,-20.088,168.523,25,8.1,iscgem912618,"Loyalty Islands, New Caledonia"
1920-06-05T04:21:35.000Z,23.684,121.986,20,8.2,iscgem912519,Taiwan
1920-05-13T01:48:44.000Z,-3.65,144,25,7,iscgem912492,"near the north coast of New Guinea, Papua New Guinea"
1920-03-20T18:31:25.000Z,-35.848,-110.726,10,7,iscgem912460,southern East Pacific Rise
1920-02-02T11:22:24.000Z,-4.967,152.017,35,7.8,iscgem912419,"New Britain region, Papua New Guinea"
1919-07-08T21:06:14.000Z,-8.174,31.566,15,7.2,iscgem912837,"Lake Tanganyika region, Tanzania-Zambia"
1919-05-06T19:41:14.000Z,-4.852,153.714,35,7.8,iscgem912783,"New Ireland region, Papua New Guinea"
1919-05-03T00:52:03.000Z,40.783,145.403,15,7.2,iscgemsup912777,"off the east coast of Honshu, Japan"
1919-04-30T07:17:17.000Z,-18.352,-172.515,25,8.1,iscgem912773,Tonga region
1919-04-17T11:22:09.000Z,-30.418,-178.11,35,7.2,iscgem912761,"Kermadec Islands, New Zealand"
1919-03-02T11:45:15.000Z,-43.109,-71.695,15,7.2,iscgem912735,"Chubut, Argentina"
1919-03-02T03:26:35.000Z,-43.8,-78.319,15,7.2,iscgem912734,"off the coast of Los Lagos, Chile"
1919-01-01T03:00:34.000Z,-19.307,-178.106,485,7.8,iscgem912700,Fiji region
1918-12-04T11:47:50.000Z,-26.538,-70.608,40,7.8,iscgem913362,"Atacama, Chile"
1918-12-02T09:47:34.000Z,11.391,-43.549,10,7.1,iscgem913359,northern Mid-Atlantic Ridge
1918-11-08T04:38:09.000Z,44.893,151.896,15,7.8,iscgem913336,east of the Kuril Islands
1918-10-27T17:06:40.000Z,-1.402,149.683,15,7.2,iscgem913330,"New Ireland region, Papua New Guinea"
1918-10-11T14:14:42.000Z,18.802,-67.219,15,7.1,iscgem913306,Puerto Rico region
1918-09-07T17:16:23.000Z,46.737,150.653,15,8.1,iscgem913260,Kuril Islands
1918-08-15T12:18:21.000Z,5.967,124.377,20,8.3,iscgem913230,"Mindanao, Philippines"
1918-07-08T10:22:08.000Z,24.599,90.853,15,7.2,iscgem913196,Bangladesh
1918-07-03T06:52:08.000Z,-3.211,143.404,15,7.5,iscgem913192,"near the north coast of New Guinea, Papua New Guinea"
1918-05-20T18:03:40.000Z,-2.268,153.171,15,7,iscgem913148,"New Ireland region, Papua New Guinea"
1918-05-20T14:36:07.000Z,7.506,-34.933,15,7.3,iscgem913146,central Mid-Atlantic Ridge
1918-02-13T06:07:18.000Z,23.582,117.104,15,7.3,iscgem913072,"near the coast of Fujian, China"
1917-07-29T21:52:32.000Z,-3.687,141.572,35,7.4,iscgem913586,"New Guinea, Papua New Guinea"
1917-06-26T05:49:46.000Z,-14.739,-173.562,15,8,iscgem913548,Samoa Islands region
1917-05-31T08:47:32.000Z,54.934,-159.433,35,7.4,iscgem913517,south of Alaska
1917-05-01T18:26:20.000Z,-31.08,-176.461,15,8.2,iscgem913483,Kermadec Islands region
1917-01-30T02:45:40.000Z,56.136,163.168,20,7.9,iscgemsup913404,"near the east coast of the Kamchatka Peninsula, Russia"
1916-10-31T15:31:00.000Z,49.755,157.998,15,7.3,iscgem913864,east of the Kuril Islands
1916-08-28T06:39:41.000Z,29.73,80.745,20,7,iscgem913843,Nepal-India border region
1916-02-27T20:21:14.000Z,11.542,-87.99,15,7.2,iscgemsup913768,near the coast of Nicaragua
1916-02-06T21:51:33.000Z,50.459,179.051,15,7,iscgem913761,"Rat Islands, Aleutian Islands, Alaska"
1916-01-24T06:55:13.000Z,40.074,37.329,15,7,iscgem913755,central Turkey
1916-01-13T08:20:32.000Z,-3.987,138.011,35,7.7,iscgem913750,"Papua, Indonesia"
1916-01-13T06:18:35.000Z,-3.196,135.731,25,7.1,iscgem913749,"Papua, Indonesia"
1916-01-01T13:20:49.000Z,-4.739,152.548,35,7.9,iscgem913746,"New Britain region, Papua New Guinea"
1915-11-01T07:23:53.000Z,38.594,143.021,30,7,iscgemsup913949,"off the east coast of Honshu, Japan"
1915-07-31T01:31:32.000Z,54.121,162.052,20,7.3,iscgem913925,"near the east coast of the Kamchatka Peninsula, Russia"
1915-05-01T05:00:10.000Z,48.361,155.162,30,7.8,iscgem913898,Kuril Islands
1915-02-28T18:59:12.000Z,23.359,123.492,20,7.3,iscgem913884,"southwestern Ryukyu Islands, Japan"
1914-10-23T06:18:44.000Z,4.239,128.141,35,7.4,iscgem914014,"north of Halmahera, Indonesia"
1914-10-03T22:07:07.000Z,37.629,30.021,15,7,iscgem914008,western Turkey
1914-08-04T22:41:39.000Z,42.747,92.09,15,7.3,iscgem914001,"northern Xinjiang, China"
1914-06-25T19:07:25.000Z,-3.924,101.82,35,7.6,iscgem913990,"southern Sumatra, Indonesia"
1914-05-26T14:22:47.000Z,-1.829,136.943,15,8.1,iscgem913984,"Biak region, Indonesia"
1914-01-30T03:35:45.000Z,-36.292,-75.057,15,7.6,iscgemsup913964,"off the coast of Bio-Bio, Chile"
1913-08-06T22:14:37.000Z,-16.469,-73.823,25,7.7,iscgem914088,near the coast of southern Peru
1913-06-26T04:57:19.000Z,-20.53,-173.854,25,7.7,iscgem914078,Tonga
1913-05-30T11:47:11.000Z,-4.685,151.767,15,7.2,iscgem914073,"New Britain region, Papua New Guinea"
1913-03-14T08:45:04.000Z,5.354,126.121,15,7.8,iscgem914043,"Mindanao, Philippines"
1912-09-29T20:51:23.000Z,7.299,136.888,15,7.5,iscgem16958211,Palau region
1912-08-09T01:29:03.000Z,40.638,27.023,15,7.1,iscgem16958205,western Turkey
1912-05-23T02:24:04.000Z,21.036,96.737,15,7.5,iscgemsup16958191,Myanmar
1911-12-16T19:14:32.000Z,17.159,-99.994,30,7.3,iscgem16958175,"Guerrero, Mexico"
1911-08-16T22:41:17.000Z,7.237,136.944,15,7.8,iscgem16958156,Palau region
1911-07-12T04:07:38.000Z,8.546,127.103,15,7.7,iscgem16958154,Philippine Islands region
1911-06-15T14:25:53.000Z,29.049,128.778,100,7.9,iscgem16958149,"northwest of the Ryukyu Islands, Japan"
1911-06-07T11:02:50.000Z,18.517,-102.442,30,7.6,iscgem16958148,"Michoacan, Mexico"
1911-02-18T18:41:09.000Z,38.331,72.628,15,7.3,iscgem16958134,Tajikistan
1911-01-03T23:25:48.000Z,43.013,78.53,20,7.7,iscgem16958130,eastern Kazakhstan
1910-12-16T14:44:55.000Z,4.685,126.051,15,7.6,iscgem16958127,"Kepulauan Talaud, Indonesia"
1910-12-13T11:37:27.000Z,-6.351,31.27,15,7.3,iscgemsup16958124,"Lake Tanganyika region, Tanzania"
1910-11-09T06:02:00.000Z,-16.289,166.904,20,7.3,iscgem16958113,Vanuatu
1910-06-16T06:30:43.000Z,-19.572,169.438,100,7.8,iscgem16958089,Vanuatu
1910-04-12T00:22:24.000Z,25.911,123.973,235,8.1,iscgem16958079,northeast of Taiwan
1909-10-20T23:41:22.000Z,28.074,69.333,35,7,iscgem16958054,Pakistan
1909-07-30T10:51:51.000Z,16.471,-99.427,20,7.5,iscgem16958045,"offshore Guerrero, Mexico"
1909-07-07T21:37:47.000Z,35.387,70.251,200,7.7,iscgem16958043,"Hindu Kush region, Afghanistan"
1909-03-13T14:29:00.000Z,35.407,142.29,15,7.1,iscgem16958018,"off the east coast of Honshu, Japan"
1909-01-23T02:48:28.000Z,34.248,50.41,15,7.3,iscgemsup16958011,central Iran
1908-12-28T04:20:26.000Z,38,15.349,15,7,iscgem16958009,"Sicily, Italy"
1908-12-12T12:54:57.000Z,26.948,96.773,15,7,iscgem16958007,Myanmar
1907-10-21T04:23:43.000Z,39.179,70.585,20,7.4,iscgem16957975,Tajikistan
1907-04-15T06:08:25.000Z,16.513,-97.304,30,7.8,iscgem16957951,"Oaxaca, Mexico"
1907-01-04T05:19:11.000Z,1.873,94.209,15,7.8,iscgem16957943,off the west coast of northern Sumatra
1906-12-22T18:21:11.000Z,44.284,85.572,15,7.8,iscgem16957935,"northern Xinjiang, China"
1906-10-24T14:43:18.000Z,36.79,67.021,35,7,iscgemsup16957929,central Afghanistan
1906-09-14T16:04:43.000Z,-6.249,147.281,35,8,iscgemsup16957920,"eastern New Guinea region, Papua New Guinea"
1906-08-17T00:40:04.000Z,-32.4,-71.4,35,8.2,iscgemsup16957911,"Valparaiso, Chile"
1906-08-17T00:11:10.000Z,51.853,178.18,110,8.3,iscgem16957912,"Rat Islands, Aleutian Islands, Alaska"
1906-04-18T13:12:27.000Z,38.056,-122.403,10,7.7,iscgem16957905,"San Pablo Bay, California"
1906-01-31T15:36:10.000Z,0.955,-79.369,20,8.8,official19060131153610_30,near the coast of Ecuador
1906-01-21T13:49:33.000Z,34.167,138.101,300,7.4,iscgem16957883,"near the south coast of Honshu, Japan"
1905-11-08T22:06:10.000Z,39.114,23.974,15,7.4,iscgemsup16957878,Aegean Sea
1905-09-08T01:43:02.000Z,38.636,15.784,15,7.2,iscgem16957871,"Sicily, Italy"
1905-07-23T02:46:22.000Z,49.369,96.61,15,8.3,iscgem16957865,western Mongolia
1905-07-09T09:40:39.000Z,49.709,98.483,15,8.3,iscgem16957859,central Mongolia
1905-04-04T00:49:59.000Z,32.636,76.788,20,7.9,iscgem16957848,"Himachal Pradesh, India"
1904-06-25T21:00:37.000Z,52.864,160.445,30,7.7,iscgem16957819,"off the east coast of the Kamchatka Peninsula, Russia"
1904-06-25T14:45:39.000Z,51.565,161.417,15,7.5,iscgemsup16957820,"off the east coast of the Kamchatka Peninsula, Russia"
1903-01-14T01:47:00.000Z,15,-98,0,7.7,iscgem16957788,"off the coast of Oaxaca, Mexico"
1902-09-23T20:18:00.000Z,16,-93,0,7.8,iscgem16957778,"Chiapas, Mexico"
1902-09-22T01:46:00.000Z,18,146,0,7.5,iscgem16957777,"Alamagan region, Northern Mariana Islands"
1902-08-22T03:00:00.000Z,40,77,0,7.7,iscgem16957769,Kyrgyzstan-Xinjiang border region
1902-04-19T02:23:00.000Z,14,-91,0,7.5,iscgem16957763,Guatemala
1901-08-09T18:33:00.000Z,40,144,0,7.5,iscgem16957736,"off the east coast of Honshu, Japan"
